2022-10-05 20:25:16,051 INFO  Logger.cs: 70 - 
2022-10-05 20:58:18,353 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link2_rev0-1
2022-10-05 20:58:18,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,356 INFO  ExportHelperExtension.cs: 1136 - Found 28 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,358 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,360 INFO  ExportHelperExtension.cs: 1136 - Found 39 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,363 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,365 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,366 INFO  ExportHelperExtension.cs: 1136 - Found 28 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,368 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,372 INFO  ExportHelperExtension.cs: 1136 - Found 26 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,374 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,375 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from camera_and_holder.stp-1
2022-10-05 20:58:18,379 INFO  ExportHelperExtension.cs: 1136 - Found 24 in camera_and_holder.stp-1
2022-10-05 20:58:18,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in camera_and_holder.stp-1
2022-10-05 20:58:18,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from block_end-1
2022-10-05 20:58:18,384 INFO  ExportHelperExtension.cs: 1136 - Found 26 in block_end-1
2022-10-05 20:58:18,386 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in block_end-1
2022-10-05 20:58:18,387 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from screwdriver-2
2022-10-05 20:58:18,387 INFO  ExportHelperExtension.cs: 1136 - Found 38 in screwdriver-2
2022-10-05 20:58:18,389 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in screwdriver-2
2022-10-05 20:58:18,390 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 20:58:18,391 INFO  ExportHelperExtension.cs: 1136 - Found 58 in User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 20:58:18,393 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 20:58:18,394 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-05 20:58:18,395 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2022-10-05 20:58:18,396 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 20:58:18,397 INFO  ExportHelperExtension.cs: 1136 - Found 24 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 20:58:18,399 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 20:58:18,400 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ATI-Sensor Cage.stp-1
2022-10-05 20:58:18,401 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ATI-Sensor Cage.stp-1
2022-10-05 20:58:18,402 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ATI-Sensor Cage.stp-1
2022-10-05 20:58:18,403 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 20:58:18,405 INFO  ExportHelperExtension.cs: 1136 - Found 30 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 20:58:18,406 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 20:58:18,407 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link2_rev0-1
2022-10-05 20:58:18,408 INFO  ExportHelperExtension.cs: 1136 - Found 33 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link2_rev0-1
2022-10-05 20:58:18,409 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link2_rev0-1
2022-10-05 20:58:18,409 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,410 INFO  ExportHelperExtension.cs: 1136 - Found 28 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,411 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link3_rev0-1
2022-10-05 20:58:18,412 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,412 INFO  ExportHelperExtension.cs: 1136 - Found 39 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,413 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link4_rev0-1
2022-10-05 20:58:18,414 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,415 INFO  ExportHelperExtension.cs: 1136 - Found 28 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,415 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link5_rev0-1
2022-10-05 20:58:18,416 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,418 INFO  ExportHelperExtension.cs: 1136 - Found 26 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,419 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link1_rev0-1
2022-10-05 20:58:18,420 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from camera_and_holder.stp-1
2022-10-05 20:58:18,420 INFO  ExportHelperExtension.cs: 1136 - Found 24 in camera_and_holder.stp-1
2022-10-05 20:58:18,421 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in camera_and_holder.stp-1
2022-10-05 20:58:18,421 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from block_end-1
2022-10-05 20:58:18,422 INFO  ExportHelperExtension.cs: 1136 - Found 26 in block_end-1
2022-10-05 20:58:18,422 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in block_end-1
2022-10-05 20:58:18,423 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from screwdriver-2
2022-10-05 20:58:18,424 INFO  ExportHelperExtension.cs: 1136 - Found 38 in screwdriver-2
2022-10-05 20:58:18,425 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in screwdriver-2
2022-10-05 20:58:24,669 INFO  SwAddin.cs: 339 - Loading config tree
2022-10-05 20:58:24,686 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-10-05 20:58:24,697 INFO  SwAddin.cs: 344 - Showing property manager
2022-10-05 20:58:40,595 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-10-05 21:03:04,186 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-10-05 21:03:10,003 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2022-10-05 21:03:10,012 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2022-10-05 21:03:10,037 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:03:10,902 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:03:10,909 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:03:10,910 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:03:10,910 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:03:10,955 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:03:21,079 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2022-10-05 21:03:21,929 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2022-10-05 21:03:21,930 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2022-10-05 21:03:21,931 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:03:21,931 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:03:22,650 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:03:22,652 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:03:22,652 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:03:22,654 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:03:22,655 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:03:22,655 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:03:32,125 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2022-10-05 21:03:33,075 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2022-10-05 21:03:33,081 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2022-10-05 21:03:33,082 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:03:33,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:03:33,083 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:03:34,305 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:03:34,306 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:03:34,307 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:03:34,307 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:03:34,308 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:03:34,309 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:03:34,309 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:03:49,284 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2022-10-05 21:03:52,453 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2022-10-05 21:03:52,454 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link3
2022-10-05 21:03:52,457 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2022-10-05 21:03:52,458 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:03:52,460 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:03:52,461 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:03:54,897 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:03:54,901 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:03:54,909 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:03:54,912 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:03:54,917 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2022-10-05 21:03:54,917 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:03:54,926 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:03:54,928 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:04:15,812 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2022-10-05 21:04:16,429 INFO  ExportHelperExtension.cs: 347 - Creating joint link5
2022-10-05 21:04:16,431 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link4
2022-10-05 21:04:16,432 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-10-05 21:04:16,434 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2022-10-05 21:04:16,435 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:04:16,436 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:04:16,438 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:04:17,735 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:04:17,736 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:04:17,746 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:04:17,746 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:04:18,012 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-10-05 21:04:18,014 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2022-10-05 21:04:18,015 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:04:18,016 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:04:18,017 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:04:28,595 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link4 to child link5 failed
2022-10-05 21:04:28,820 INFO  ExportHelperExtension.cs: 347 - Creating joint link6
2022-10-05 21:04:28,823 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link5
2022-10-05 21:04:28,824 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-10-05 21:04:28,824 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-10-05 21:04:28,825 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2022-10-05 21:04:28,825 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:04:28,826 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:04:28,826 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:04:29,510 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:04:29,519 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:04:29,520 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:04:29,521 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:04:29,522 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-10-05 21:04:29,523 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-10-05 21:04:29,524 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2022-10-05 21:04:29,525 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:04:29,526 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:04:29,527 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:04:40,185 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link5 to child link6 failed
2022-10-05 21:04:40,196 INFO  ExportHelperExtension.cs: 347 - Creating joint fixed_sys
2022-10-05 21:04:40,197 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link6
2022-10-05 21:04:40,197 INFO  ExportHelperExtension.cs: 1402 - Fixing 19
2022-10-05 21:04:40,198 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-10-05 21:04:40,198 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-10-05 21:04:40,199 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2022-10-05 21:04:40,200 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:04:40,200 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:04:40,201 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:04:40,813 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2022-10-05 21:04:40,821 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:04:40,821 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:04:40,822 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:04:40,823 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2022-10-05 21:04:40,823 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-10-05 21:04:40,824 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-10-05 21:04:40,824 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2022-10-05 21:04:40,825 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:04:40,825 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:04:40,826 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:04:44,113 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link6 to child fixed_sys failed
2022-10-05 21:04:51,056 INFO  ExportHelperExtension.cs: 347 - Creating joint screw_drive
2022-10-05 21:04:51,057 INFO  ExportHelperExtension.cs: 1397 - Fixing components for fixed_sys
2022-10-05 21:04:51,058 INFO  ExportHelperExtension.cs: 1402 - Fixing 161
2022-10-05 21:04:51,059 INFO  ExportHelperExtension.cs: 1402 - Fixing 167
2022-10-05 21:04:51,060 INFO  ExportHelperExtension.cs: 1402 - Fixing 286
2022-10-05 21:04:51,061 INFO  ExportHelperExtension.cs: 1402 - Fixing 19
2022-10-05 21:04:51,062 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2022-10-05 21:04:51,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2022-10-05 21:04:51,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 20
2022-10-05 21:04:51,065 INFO  ExportHelperExtension.cs: 1402 - Fixing 23
2022-10-05 21:04:51,066 INFO  ExportHelperExtension.cs: 1402 - Fixing 21
2022-10-05 21:04:51,067 INFO  ExportHelperExtension.cs: 1402 - Fixing 22
2022-10-05 21:04:51,904 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2022-10-05 21:04:51,906 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2022-10-05 21:04:51,907 INFO  ExportHelperExtension.cs: 849 - L1: 0
2022-10-05 21:04:51,908 INFO  ExportHelperExtension.cs: 857 - L2: 0
2022-10-05 21:04:51,909 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 161
2022-10-05 21:04:51,910 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 167
2022-10-05 21:04:51,911 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 286
2022-10-05 21:04:51,911 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 19
2022-10-05 21:04:51,912 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2022-10-05 21:04:51,934 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2022-10-05 21:04:51,936 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 20
2022-10-05 21:04:51,937 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 23
2022-10-05 21:04:51,938 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 21
2022-10-05 21:04:51,940 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 22
2022-10-05 21:05:03,061 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent fixed_sys to child screw_drive failed
2022-10-05 21:05:03,363 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 21:05:03,375 INFO  ExportHelperExtension.cs: 1136 - Found 76 in User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 21:05:03,376 INFO  ExportHelperExtension.cs: 1145 - Found 9 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0.SLDASM
2022-10-05 21:05:03,377 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-10-05 21:05:03,377 INFO  ExportHelperExtension.cs: 1160 - 11 components to check
2022-10-05 21:05:03,378 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 21:05:03,379 INFO  ExportHelperExtension.cs: 1136 - Found 24 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 21:05:03,379 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Link6_rev0-1
2022-10-05 21:05:03,379 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ATI-Sensor Cage.stp-1
2022-10-05 21:05:03,381 INFO  ExportHelperExtension.cs: 1136 - Found 28 in ATI-Sensor Cage.stp-1
2022-10-05 21:05:03,381 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ATI-Sensor Cage.stp-1
2022-10-05 21:05:03,382 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 21:05:03,382 INFO  ExportHelperExtension.cs: 1136 - Found 30 in User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 21:05:03,383 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in User Library-IRB120_3-58_IRC5_rev0_IRB120_Base_rev0-1
2022-10-05 21:05:03,383 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from User Library-IRB120_3-58_IRC5_rev0_IRB120_Link2_rev0-1
